,Datetime,Open,High,Low,Close,Volume,Asset
SOL-USD,2024-10-12 20:00:00+00:00,146.8625946044922,146.8625946044922,146.63848876953125,146.757568359375,0.0,SOL-USD
SOL-USD,2024-10-12 21:00:00+00:00,146.7484893798828,147.08685302734375,146.59210205078125,146.74734497070312,0.0,SOL-USD
SOL-USD,2024-10-12 22:00:00+00:00,146.74951171875,147.0789337158203,146.62278747558594,147.0633544921875,0.0,SOL-USD
SOL-USD,2024-10-12 23:00:00+00:00,147.05909729003906,147.05909729003906,146.4274139404297,146.5092315673828,0.0,SOL-USD
SOL-USD,2024-10-13 00:00:00+00:00,146.44822692871094,146.96612548828125,146.41119384765625,146.69686889648438,5883776.0,SOL-USD
SOL-USD,2024-10-13 01:00:00+00:00,146.6977996826172,146.6977996826172,145.90745544433594,145.9163818359375,2190720.0,SOL-USD
SOL-USD,2024-10-13 02:00:00+00:00,145.9147491455078,146.0037384033203,145.82379150390625,145.95758056640625,0.0,SOL-USD
SOL-USD,2024-10-13 03:00:00+00:00,145.96011352539062,146.0088348388672,145.17909240722656,145.17909240722656,4950912.0,SOL-USD
SOL-USD,2024-10-13 04:00:00+00:00,145.1937255859375,145.921142578125,145.1937255859375,145.8470458984375,0.0,SOL-USD
SOL-USD,2024-10-13 05:00:00+00:00,145.84999084472656,146.57249450683594,145.84999084472656,146.5233612060547,9677824.0,SOL-USD
SOL-USD,2024-10-13 06:00:00+00:00,146.51480102539062,146.8919219970703,146.32009887695312,146.39535522460938,678272.0,SOL-USD
SOL-USD,2024-10-13 07:00:00+00:00,146.39834594726562,146.4569549560547,146.07098388671875,146.27542114257812,0.0,SOL-USD
SOL-USD,2024-10-13 08:00:00+00:00,146.3111114501953,146.93357849121094,146.3111114501953,146.5471649169922,14059136.0,SOL-USD
SOL-USD,2024-10-13 09:00:00+00:00,146.55491638183594,147.7700653076172,146.55491638183594,147.73475646972656,35357056.0,SOL-USD
SOL-USD,2024-10-13 10:00:00+00:00,147.7356414794922,148.18612670898438,147.3262939453125,147.3262939453125,9211392.0,SOL-USD
SOL-USD,2024-10-13 11:00:00+00:00,147.3169708251953,147.45553588867188,146.62586975097656,146.62586975097656,4600960.0,SOL-USD
SOL-USD,2024-10-13 12:00:00+00:00,146.61891174316406,147.5096435546875,146.5554962158203,147.2865447998047,0.0,SOL-USD
SOL-USD,2024-10-13 13:00:00+00:00,147.28207397460938,147.90814208984375,147.23231506347656,147.25474548339844,0.0,SOL-USD
SOL-USD,2024-10-13 14:00:00+00:00,147.23306274414062,147.23306274414062,145.4345703125,145.43923950195312,17690880.0,SOL-USD
SOL-USD,2024-10-13 15:00:00+00:00,145.4281005859375,145.8378448486328,144.66087341308594,145.2816619873047,33011968.0,SOL-USD
SOL-USD,2024-10-13 16:00:00+00:00,145.28732299804688,145.94412231445312,144.90708923339844,145.88726806640625,6251776.0,SOL-USD
SOL-USD,2024-10-13 17:00:00+00:00,145.89773559570312,146.3652801513672,145.29061889648438,145.3601837158203,12151552.0,SOL-USD
SOL-USD,2024-10-13 18:00:00+00:00,145.36410522460938,145.6937713623047,144.8255615234375,145.35557556152344,0.0,SOL-USD
SOL-USD,2024-10-13 19:00:00+00:00,145.3340606689453,145.97935485839844,145.3340606689453,145.97894287109375,2634368.0,SOL-USD
SOL-USD,2024-10-13 20:00:00+00:00,145.98287963867188,146.1585235595703,145.73081970214844,146.1585235595703,0.0,SOL-USD
SOL-USD,2024-10-13 21:00:00+00:00,146.18798828125,147.7626495361328,146.07699584960938,147.7626495361328,51768704.0,SOL-USD
SOL-USD,2024-10-13 22:00:00+00:00,147.91574096679688,148.63467407226562,147.6409912109375,147.64675903320312,61233920.0,SOL-USD
SOL-USD,2024-10-13 23:00:00+00:00,147.65875244140625,147.69183349609375,147.04171752929688,147.5588836669922,11788160.0,SOL-USD
SOL-USD,2024-10-14 00:00:00+00:00,147.55039978027344,147.80467224121094,147.01768493652344,147.26390075683594,7155456.0,SOL-USD
SOL-USD,2024-10-14 01:00:00+00:00,147.22637939453125,148.12210083007812,147.2253875732422,147.76995849609375,12038400.0,SOL-USD
SOL-USD,2024-10-14 02:00:00+00:00,147.72488403320312,148.6082763671875,147.23948669433594,148.25677490234375,61855616.0,SOL-USD
SOL-USD,2024-10-14 03:00:00+00:00,148.26588439941406,152.1453094482422,148.26588439941406,152.1453094482422,195911680.0,SOL-USD
SOL-USD,2024-10-14 04:00:00+00:00,152.16217041015625,153.0298309326172,152.1568145751953,152.2690887451172,151250304.0,SOL-USD
SOL-USD,2024-10-14 05:00:00+00:00,152.22015380859375,152.22015380859375,150.9443817138672,151.2677459716797,74453376.0,SOL-USD
SOL-USD,2024-10-14 06:00:00+00:00,151.28054809570312,152.10162353515625,150.99461364746094,151.90431213378906,47945088.0,SOL-USD
SOL-USD,2024-10-14 07:00:00+00:00,151.88755798339844,152.85140991210938,151.70419311523438,152.85140991210938,90499456.0,SOL-USD
SOL-USD,2024-10-14 08:00:00+00:00,152.8741455078125,153.0118865966797,152.35069274902344,152.45114135742188,68288384.0,SOL-USD
SOL-USD,2024-10-14 09:00:00+00:00,152.4329833984375,153.39756774902344,152.0753936767578,153.0000457763672,49495936.0,SOL-USD
SOL-USD,2024-10-14 10:00:00+00:00,152.97474670410156,153.43960571289062,152.7042694091797,153.0299530029297,29811840.0,SOL-USD
SOL-USD,2024-10-14 11:00:00+00:00,153.0375518798828,153.0962677001953,152.7143096923828,153.0135955810547,1821312.0,SOL-USD
SOL-USD,2024-10-14 12:00:00+00:00,153.00257873535156,153.24368286132812,152.6350555419922,153.08367919921875,29340672.0,SOL-USD
SOL-USD,2024-10-14 13:00:00+00:00,153.0658721923828,153.70712280273438,152.65321350097656,153.5854034423828,62420480.0,SOL-USD
SOL-USD,2024-10-14 14:00:00+00:00,153.5608367919922,155.67311096191406,153.5608367919922,155.3136749267578,191408640.0,SOL-USD
SOL-USD,2024-10-14 15:00:00+00:00,155.22569274902344,157.6383514404297,155.0146942138672,157.11761474609375,210097408.0,SOL-USD
SOL-USD,2024-10-14 16:00:00+00:00,157.01341247558594,157.01341247558594,154.8343048095703,155.0260772705078,179319296.0,SOL-USD
SOL-USD,2024-10-14 17:00:00+00:00,155.03414916992188,155.83792114257812,154.9739532470703,155.61997985839844,39928576.0,SOL-USD
SOL-USD,2024-10-14 18:00:00+00:00,155.6122283935547,156.15786743164062,155.4113006591797,155.83810424804688,19348480.0,SOL-USD
SOL-USD,2024-10-14 19:00:00+00:00,155.8269805908203,156.0829315185547,155.54083251953125,155.6575469970703,36084992.0,SOL-USD
SOL-USD,2024-10-14 20:00:00+00:00,155.6704864501953,156.24423217773438,155.4770050048828,156.07284545898438,24893696.0,SOL-USD
SOL-USD,2024-10-14 21:00:00+00:00,156.06259155273438,156.40834045410156,155.54031372070312,155.7125244140625,0.0,SOL-USD
SOL-USD,2024-10-14 22:00:00+00:00,155.72360229492188,157.4463348388672,155.72360229492188,157.4463348388672,6708992.0,SOL-USD
SOL-USD,2024-10-14 23:00:00+00:00,157.54534912109375,157.75314331054688,157.02462768554688,157.46249389648438,53337344.0,SOL-USD
SOL-USD,2024-10-15 00:00:00+00:00,157.4617919921875,157.95852661132812,156.9769744873047,157.66851806640625,50594304.0,SOL-USD
SOL-USD,2024-10-15 01:00:00+00:00,157.6235809326172,157.9427490234375,156.97793579101562,157.25234985351562,17570304.0,SOL-USD
SOL-USD,2024-10-15 02:00:00+00:00,157.239990234375,157.7246551513672,156.95730590820312,157.34609985351562,0.0,SOL-USD
SOL-USD,2024-10-15 03:00:00+00:00,157.34359741210938,157.34359741210938,155.43211364746094,155.43211364746094,0.0,SOL-USD
SOL-USD,2024-10-15 04:00:00+00:00,155.44203186035156,156.10098266601562,155.1066131591797,156.02842712402344,0.0,SOL-USD
SOL-USD,2024-10-15 05:00:00+00:00,156.0115966796875,156.0115966796875,154.08346557617188,154.21029663085938,0.0,SOL-USD
SOL-USD,2024-10-15 06:00:00+00:00,154.2125701904297,154.72265625,153.75946044921875,154.69273376464844,4704256.0,SOL-USD
SOL-USD,2024-10-15 07:00:00+00:00,154.70352172851562,155.2179718017578,154.70352172851562,155.10150146484375,0.0,SOL-USD
SOL-USD,2024-10-15 08:00:00+00:00,155.10198974609375,155.35765075683594,154.79879760742188,154.79879760742188,0.0,SOL-USD
SOL-USD,2024-10-15 09:00:00+00:00,154.79327392578125,154.79635620117188,154.20645141601562,154.48927307128906,0.0,SOL-USD
SOL-USD,2024-10-15 10:00:00+00:00,154.47369384765625,155.0652618408203,154.1911163330078,154.96615600585938,0.0,SOL-USD
SOL-USD,2024-10-15 11:00:00+00:00,154.9559326171875,154.9559326171875,152.17588806152344,152.17588806152344,78165760.0,SOL-USD
SOL-USD,2024-10-15 12:00:00+00:00,152.2417449951172,153.79737854003906,152.2417449951172,153.45204162597656,85572864.0,SOL-USD
SOL-USD,2024-10-15 13:00:00+00:00,153.47547912597656,157.92991638183594,153.2471160888672,157.92991638183594,161777920.0,SOL-USD
SOL-USD,2024-10-15 14:00:00+00:00,157.98171997070312,158.7029266357422,152.0071258544922,152.70469665527344,292765696.0,SOL-USD
SOL-USD,2024-10-15 15:00:00+00:00,152.4712677001953,154.3875732421875,151.0033721923828,153.32244873046875,79359744.0,SOL-USD
SOL-USD,2024-10-15 16:00:00+00:00,153.33514404296875,155.73838806152344,153.31173706054688,154.86073303222656,0.0,SOL-USD
SOL-USD,2024-10-15 17:00:00+00:00,154.8426055908203,155.3011932373047,154.12258911132812,154.8775177001953,26616320.0,SOL-USD
SOL-USD,2024-10-15 18:00:00+00:00,154.88356018066406,156.13844299316406,154.72842407226562,155.200927734375,42767872.0,SOL-USD
SOL-USD,2024-10-15 19:00:00+00:00,155.19879150390625,155.2969207763672,154.30474853515625,155.14645385742188,48626688.0,SOL-USD
SOL-USD,2024-10-15 20:00:00+00:00,155.15948486328125,155.15948486328125,152.77444458007812,153.14576721191406,70479104.0,SOL-USD
SOL-USD,2024-10-15 21:00:00+00:00,153.13134765625,153.41375732421875,152.69082641601562,153.41354370117188,38013440.0,SOL-USD
SOL-USD,2024-10-15 22:00:00+00:00,153.42233276367188,153.79901123046875,153.04820251464844,153.04820251464844,0.0,SOL-USD
SOL-USD,2024-10-15 23:00:00+00:00,153.02578735351562,154.79718017578125,152.97979736328125,154.7158660888672,0.0,SOL-USD
SOL-USD,2024-10-16 00:00:00+00:00,154.7194366455078,154.85728454589844,154.7194366455078,154.7825927734375,41216.0,SOL-USD
DOGE-USD,2024-09-16 00:00:00+00:00,0.10291788727045059,0.10313168168067932,0.10222262889146805,0.1024610847234726,0.0,DOGE-USD
DOGE-USD,2024-09-16 01:00:00+00:00,0.10246362537145615,0.10246362537145615,0.10087673366069794,0.10125851631164551,26864416.0,DOGE-USD
DOGE-USD,2024-09-16 02:00:00+00:00,0.10124751925468445,0.10124751925468445,0.10015004873275757,0.10018771886825562,17088608.0,DOGE-USD
DOGE-USD,2024-09-16 03:00:00+00:00,0.10020244866609573,0.10143556445837021,0.10020244866609573,0.10143556445837021,3477888.0,DOGE-USD
DOGE-USD,2024-09-16 04:00:00+00:00,0.1014442890882492,0.10147858411073685,0.1012442484498024,0.10126452147960663,0.0,DOGE-USD
DOGE-USD,2024-09-16 05:00:00+00:00,0.10126325488090515,0.10185900330543518,0.10124911367893219,0.10185900330543518,3114400.0,DOGE-USD
DOGE-USD,2024-09-16 06:00:00+00:00,0.10186143219470978,0.10213904082775116,0.10159922391176224,0.10164743661880493,9851200.0,DOGE-USD
DOGE-USD,2024-09-16 07:00:00+00:00,0.1016514003276825,0.10260625928640366,0.10161801427602768,0.1025700643658638,5496608.0,DOGE-USD
DOGE-USD,2024-09-16 08:00:00+00:00,0.10256348550319672,0.10290878266096115,0.10233914107084274,0.10244125872850418,11615776.0,DOGE-USD
DOGE-USD,2024-09-16 09:00:00+00:00,0.10244520753622055,0.10279113054275513,0.10191207379102707,0.1019207090139389,4101920.0,DOGE-USD
DOGE-USD,2024-09-16 10:00:00+00:00,0.10177873820066452,0.10205186158418655,0.10155227780342102,0.10193892568349838,0.0,DOGE-USD
DOGE-USD,2024-09-16 11:00:00+00:00,0.10194375365972519,0.10203516483306885,0.10170801728963852,0.10171521455049515,0.0,DOGE-USD
DOGE-USD,2024-09-16 12:00:00+00:00,0.1017170250415802,0.10184220969676971,0.10108187049627304,0.10109709948301315,12504640.0,DOGE-USD
DOGE-USD,2024-09-16 13:00:00+00:00,0.10110338777303696,0.1014675721526146,0.1008288636803627,0.10144419223070145,12677760.0,DOGE-USD
DOGE-USD,2024-09-16 14:00:00+00:00,0.10145589709281921,0.10145589709281921,0.09951935708522797,0.09999542683362961,22973120.0,DOGE-USD
DOGE-USD,2024-09-16 15:00:00+00:00,0.09998633712530136,0.1005733534693718,0.09993957728147507,0.10004662722349167,783872.0,DOGE-USD
DOGE-USD,2024-09-16 16:00:00+00:00,0.10004987567663193,0.10004987567663193,0.09925395995378494,0.09957240521907806,10656768.0,DOGE-USD
DOGE-USD,2024-09-16 17:00:00+00:00,0.09954757243394852,0.09981494396924973,0.09873653948307037,0.09979657828807831,11228544.0,DOGE-USD
DOGE-USD,2024-09-16 18:00:00+00:00,0.09979992359876633,0.0998983159661293,0.09927049279212952,0.09933638572692871,0.0,DOGE-USD
DOGE-USD,2024-09-16 19:00:00+00:00,0.09935886412858963,0.09959929436445236,0.09926419705152512,0.09946911036968231,0.0,DOGE-USD
DOGE-USD,2024-09-16 20:00:00+00:00,0.099466972053051,0.099466972053051,0.09863214194774628,0.09863393753767014,3448960.0,DOGE-USD
DOGE-USD,2024-09-16 21:00:00+00:00,0.09861763566732407,0.09924381971359253,0.0984632819890976,0.09924381971359253,0.0,DOGE-USD
DOGE-USD,2024-09-16 22:00:00+00:00,0.09924226254224777,0.09939070791006088,0.09901148825883865,0.09916391968727112,0.0,DOGE-USD
DOGE-USD,2024-09-16 23:00:00+00:00,0.09916491061449051,0.09991368651390076,0.09916491061449051,0.09969860315322876,0.0,DOGE-USD
DOGE-USD,2024-09-17 00:00:00+00:00,0.09969665110111237,0.0998167172074318,0.09899922460317612,0.0989995151758194,0.0,DOGE-USD
DOGE-USD,2024-09-17 01:00:00+00:00,0.09899664670228958,0.09923539310693741,0.09884694963693619,0.09917589277029037,0.0,DOGE-USD
DOGE-USD,2024-09-17 02:00:00+00:00,0.09917286038398743,0.09958192706108093,0.0990908294916153,0.09944622218608856,0.0,DOGE-USD
DOGE-USD,2024-09-17 03:00:00+00:00,0.0994480699300766,0.09991244226694107,0.0994480699300766,0.09982647001743317,0.0,DOGE-USD
DOGE-USD,2024-09-17 04:00:00+00:00,0.09982769191265106,0.10020022094249725,0.09980613738298416,0.10019119083881378,0.0,DOGE-USD
DOGE-USD,2024-09-17 05:00:00+00:00,0.10021013021469116,0.10116591304540634,0.10021013021469116,0.10115742683410645,0.0,DOGE-USD
DOGE-USD,2024-09-17 06:00:00+00:00,0.10114941745996475,0.10114941745996475,0.10041876137256622,0.10047674924135208,0.0,DOGE-USD
DOGE-USD,2024-09-17 07:00:00+00:00,0.10047759860754013,0.10091827064752579,0.10040251910686493,0.10085896402597427,0.0,DOGE-USD
DOGE-USD,2024-09-17 08:00:00+00:00,0.10085653513669968,0.10100952535867691,0.10072540491819382,0.1007273718714714,0.0,DOGE-USD
DOGE-USD,2024-09-17 09:00:00+00:00,0.10071893781423569,0.10091128945350647,0.10048491507768631,0.1008707657456398,0.0,DOGE-USD
DOGE-USD,2024-09-17 10:00:00+00:00,0.10086569935083389,0.10118594020605087,0.10078299790620804,0.1011052280664444,2697280.0,DOGE-USD
DOGE-USD,2024-09-17 11:00:00+00:00,0.1011088564991951,0.10127176344394684,0.10064097493886948,0.10075166821479797,874752.0,DOGE-USD
DOGE-USD,2024-09-17 12:00:00+00:00,0.1007358580827713,0.10087976604700089,0.1003410741686821,0.10087976604700089,169376.0,DOGE-USD
DOGE-USD,2024-09-17 13:00:00+00:00,0.10087655484676361,0.10087655484676361,0.09976895898580551,0.09976895898580551,0.0,DOGE-USD
DOGE-USD,2024-09-17 14:00:00+00:00,0.09975643455982208,0.10179243981838226,0.09968608617782593,0.1009516566991806,20284768.0,DOGE-USD
DOGE-USD,2024-09-17 15:00:00+00:00,0.10093909502029419,0.10245075821876526,0.10089676827192307,0.10225663334131241,30884256.0,DOGE-USD
DOGE-USD,2024-09-17 16:00:00+00:00,0.10225843638181686,0.1024182140827179,0.10126099735498428,0.10142699629068375,5249536.0,DOGE-USD
DOGE-USD,2024-09-17 17:00:00+00:00,0.10144152492284775,0.10203233361244202,0.10144152492284775,0.1018240749835968,0.0,DOGE-USD
DOGE-USD,2024-09-17 18:00:00+00:00,0.10183718800544739,0.10205376148223877,0.1010359674692154,0.10113025456666946,2596576.0,DOGE-USD
DOGE-USD,2024-09-17 19:00:00+00:00,0.1012030765414238,0.10139414668083191,0.10052433609962463,0.10077539831399918,14060416.0,DOGE-USD
DOGE-USD,2024-09-17 20:00:00+00:00,0.10077934712171555,0.1011391133069992,0.10063749551773071,0.10094523429870605,697120.0,DOGE-USD
DOGE-USD,2024-09-17 21:00:00+00:00,0.10094950348138809,0.10143205523490906,0.10094950348138809,0.10132938623428345,0.0,DOGE-USD
DOGE-USD,2024-09-17 22:00:00+00:00,0.10133115947246552,0.10133115947246552,0.10089291632175446,0.10103560239076614,0.0,DOGE-USD
DOGE-USD,2024-09-17 23:00:00+00:00,0.10103368014097214,0.10114698112010956,0.10078194737434387,0.10114353150129318,0.0,DOGE-USD
DOGE-USD,2024-09-18 00:00:00+00:00,0.1011335477232933,0.1011335477232933,0.09998545795679092,0.1005021408200264,5870176.0,DOGE-USD
DOGE-USD,2024-09-18 01:00:00+00:00,0.10048463195562363,0.10058951377868652,0.10019360482692719,0.10034506767988205,0.0,DOGE-USD
DOGE-USD,2024-09-18 02:00:00+00:00,0.10034804046154022,0.10109905153512955,0.10028227418661118,0.10108838230371475,1111008.0,DOGE-USD
DOGE-USD,2024-09-18 03:00:00+00:00,0.10107333958148956,0.10151408612728119,0.10102872550487518,0.10127488523721695,9295744.0,DOGE-USD
DOGE-USD,2024-09-18 04:00:00+00:00,0.1012677252292633,0.10130447894334793,0.10057352483272552,0.10066045075654984,1502912.0,DOGE-USD
DOGE-USD,2024-09-18 05:00:00+00:00,0.10066959261894226,0.10084769874811172,0.10049142688512802,0.10084769874811172,0.0,DOGE-USD
DOGE-USD,2024-09-18 06:00:00+00:00,0.10085323452949524,0.1010388657450676,0.10085323452949524,0.10096587240695953,255648.0,DOGE-USD
DOGE-USD,2024-09-18 07:00:00+00:00,0.10097791254520416,0.10161299258470535,0.10097791254520416,0.10161299258470535,2435168.0,DOGE-USD
DOGE-USD,2024-09-18 08:00:00+00:00,0.10161672532558441,0.10169879347085953,0.10120604932308197,0.10120604932308197,1131200.0,DOGE-USD
DOGE-USD,2024-09-18 09:00:00+00:00,0.1012064665555954,0.1012064665555954,0.10032154619693756,0.10032154619693756,3070016.0,DOGE-USD
DOGE-USD,2024-09-18 10:00:00+00:00,0.1003129780292511,0.10059159994125366,0.09958770871162415,0.10049406439065933,9563904.0,DOGE-USD
DOGE-USD,2024-09-18 11:00:00+00:00,0.10048454254865646,0.10062278807163239,0.10037962347269058,0.10041523724794388,0.0,DOGE-USD
DOGE-USD,2024-09-18 12:00:00+00:00,0.10039626806974411,0.10090465843677521,0.10009811073541641,0.10090465843677521,0.0,DOGE-USD
DOGE-USD,2024-09-18 13:00:00+00:00,0.10090861469507217,0.10107703506946564,0.09987983852624893,0.10000619292259216,0.0,DOGE-USD
DOGE-USD,2024-09-18 14:00:00+00:00,0.10007311403751373,0.10091088712215424,0.10007311403751373,0.1005675196647644,0.0,DOGE-USD
DOGE-USD,2024-09-18 15:00:00+00:00,0.10057219117879868,0.10089410096406937,0.09981055557727814,0.1001487523317337,0.0,DOGE-USD
DOGE-USD,2024-09-18 16:00:00+00:00,0.10013661533594131,0.10060436278581619,0.099817655980587,0.10054879635572433,0.0,DOGE-USD
DOGE-USD,2024-09-18 17:00:00+00:00,0.1005437970161438,0.10167910903692245,0.10008467733860016,0.10142366588115692,2633664.0,DOGE-USD
DOGE-USD,2024-09-18 18:00:00+00:00,0.10138722509145737,0.10288190841674805,0.10138722509145737,0.10221084952354431,81361056.0,DOGE-USD
DOGE-USD,2024-09-18 19:00:00+00:00,0.1021534875035286,0.1021534875035286,0.10093782842159271,0.10109501332044601,17428192.0,DOGE-USD
DOGE-USD,2024-09-18 20:00:00+00:00,0.10109133273363113,0.1014096811413765,0.10010984539985657,0.1014096811413765,4629920.0,DOGE-USD
DOGE-USD,2024-09-18 21:00:00+00:00,0.10141022503376007,0.1024082824587822,0.10136982798576355,0.10206396877765656,6692736.0,DOGE-USD
DOGE-USD,2024-09-18 22:00:00+00:00,0.10204758495092392,0.10243631899356842,0.10201722383499146,0.10225336998701096,2384160.0,DOGE-USD
DOGE-USD,2024-09-18 23:00:00+00:00,0.10224853456020355,0.10358966886997223,0.10224853456020355,0.10358966886997223,12548896.0,DOGE-USD
DOGE-USD,2024-09-19 00:00:00+00:00,0.10363911092281342,0.105374775826931,0.10363911092281342,0.10510339587926865,40384768.0,DOGE-USD
DOGE-USD,2024-09-19 01:00:00+00:00,0.10507456958293915,0.10507456958293915,0.10364650934934616,0.10412638634443283,23750336.0,DOGE-USD
DOGE-USD,2024-09-19 02:00:00+00:00,0.10412672907114029,0.10458870977163315,0.10376960039138794,0.10457592457532883,6141120.0,DOGE-USD
DOGE-USD,2024-09-19 03:00:00+00:00,0.10457825660705566,0.10461241751909256,0.10406428575515747,0.10406428575515747,3869184.0,DOGE-USD
DOGE-USD,2024-09-19 04:00:00+00:00,0.10406865924596786,0.1042322888970375,0.10389146208763123,0.10415129363536835,4402048.0,DOGE-USD
DOGE-USD,2024-09-19 05:00:00+00:00,0.10413236171007156,0.1042759120464325,0.1040271744132042,0.10412555187940598,7331584.0,DOGE-USD
DOGE-USD,2024-09-19 06:00:00+00:00,0.1041359081864357,0.10419701784849167,0.10371125489473343,0.10405946522951126,5438912.0,DOGE-USD
DOGE-USD,2024-09-19 07:00:00+00:00,0.1040567085146904,0.10421088337898254,0.10389665514230728,0.10418649762868881,12981696.0,DOGE-USD
DOGE-USD,2024-09-19 08:00:00+00:00,0.10419347882270813,0.10471345484256744,0.1041916012763977,0.10430455952882767,7680960.0,DOGE-USD
DOGE-USD,2024-09-19 09:00:00+00:00,0.1043044924736023,0.1046442836523056,0.10414911061525345,0.10418374836444855,3674304.0,DOGE-USD
DOGE-USD,2024-09-19 10:00:00+00:00,0.10429130494594574,0.10479087382555008,0.10429130494594574,0.10434756428003311,2317568.0,DOGE-USD
DOGE-USD,2024-09-19 11:00:00+00:00,0.10434335470199585,0.1045466810464859,0.10414659231901169,0.10453800857067108,2433600.0,DOGE-USD
DOGE-USD,2024-09-19 12:00:00+00:00,0.10453732311725616,0.10525426268577576,0.10434228926897049,0.10475078970193863,32099264.0,DOGE-USD
DOGE-USD,2024-09-19 13:00:00+00:00,0.10474351048469543,0.1053415983915329,0.10440502315759659,0.10478039085865021,6510976.0,DOGE-USD
DOGE-USD,2024-09-19 14:00:00+00:00,0.10478997975587845,0.1054028868675232,0.10478997975587845,0.1049308106303215,8470464.0,DOGE-USD
DOGE-USD,2024-09-19 15:00:00+00:00,0.10492490231990814,0.10505052655935287,0.10476125031709671,0.10497189313173294,2181504.0,DOGE-USD
DOGE-USD,2024-09-19 16:00:00+00:00,0.10496877133846283,0.10706710070371628,0.10496877133846283,0.10680701583623886,34469504.0,DOGE-USD
DOGE-USD,2024-09-19 17:00:00+00:00,0.10680949687957764,0.10701768845319748,0.10561883449554443,0.10642539709806442,17115840.0,DOGE-USD
DOGE-USD,2024-09-19 18:00:00+00:00,0.10643499344587326,0.10682583600282669,0.10643499344587326,0.10647334903478622,0.0,DOGE-USD
DOGE-USD,2024-09-19 19:00:00+00:00,0.10647468268871307,0.10647916048765182,0.10584408789873123,0.10584408789873123,0.0,DOGE-USD
DOGE-USD,2024-09-19 20:00:00+00:00,0.10584143549203873,0.10623239725828171,0.10584143549203873,0.10610993951559067,0.0,DOGE-USD
DOGE-USD,2024-09-19 21:00:00+00:00,0.10610900819301605,0.10613955557346344,0.10536520928144455,0.10536520928144455,0.0,DOGE-USD
DOGE-USD,2024-09-19 22:00:00+00:00,0.10536377876996994,0.10536377876996994,0.10465775430202484,0.10514560341835022,15290240.0,DOGE-USD
DOGE-USD,2024-09-19 23:00:00+00:00,0.10514333099126816,0.1055295318365097,0.10503839701414108,0.10503839701414108,0.0,DOGE-USD
DOGE-USD,2024-09-20 00:00:00+00:00,0.10503336787223816,0.10523507744073868,0.10423754900693893,0.1044413149356842,0.0,DOGE-USD
DOGE-USD,2024-09-20 01:00:00+00:00,0.10443010181188583,0.10445743054151535,0.10375643521547318,0.10444248467683792,0.0,DOGE-USD
DOGE-USD,2024-09-20 02:00:00+00:00,0.10443124920129776,0.10453514754772186,0.10408008843660355,0.104510597884655,0.0,DOGE-USD
DOGE-USD,2024-09-20 03:00:00+00:00,0.10450795292854309,0.10572410374879837,0.10450360924005508,0.10572410374879837,5987136.0,DOGE-USD
DOGE-USD,2024-09-20 04:00:00+00:00,0.10580585896968842,0.10687253624200821,0.10580585896968842,0.10678443312644958,33946752.0,DOGE-USD
DOGE-USD,2024-09-20 05:00:00+00:00,0.10677547007799149,0.10728224366903305,0.10646567493677139,0.1067502424120903,9371008.0,DOGE-USD
DOGE-USD,2024-09-20 06:00:00+00:00,0.10675539076328278,0.10695051401853561,0.10624522715806961,0.10695051401853561,7587456.0,DOGE-USD
DOGE-USD,2024-09-20 07:00:00+00:00,0.10695357620716095,0.10697335749864578,0.10631618648767471,0.10676649212837219,0.0,DOGE-USD
DOGE-USD,2024-09-20 08:00:00+00:00,0.10676497220993042,0.10676497220993042,0.10601866245269775,0.10652048885822296,0.0,DOGE-USD
DOGE-USD,2024-09-20 09:00:00+00:00,0.10652214288711548,0.10710548609495163,0.10650898516178131,0.10680053383111954,8083840.0,DOGE-USD
DOGE-USD,2024-09-20 10:00:00+00:00,0.10679691284894943,0.1070401519536972,0.106597401201725,0.1070401519536972,0.0,DOGE-USD
DOGE-USD,2024-09-20 11:00:00+00:00,0.10703697800636292,0.1070474162697792,0.10570787638425827,0.10600558668375015,9206208.0,DOGE-USD
DOGE-USD,2024-09-20 12:00:00+00:00,0.10600727796554565,0.10653708130121231,0.10597696900367737,0.10637597739696503,0.0,DOGE-USD
DOGE-USD,2024-09-20 13:00:00+00:00,0.10638120025396347,0.10642621666193008,0.10473587363958359,0.10510445386171341,17979264.0,DOGE-USD
DOGE-USD,2024-09-20 14:00:00+00:00,0.10508060455322266,0.10550344735383987,0.10440224409103394,0.10484723001718521,10799168.0,DOGE-USD
DOGE-USD,2024-09-20 15:00:00+00:00,0.10484128445386887,0.10535940527915955,0.10422329604625702,0.1052103340625763,5510848.0,DOGE-USD
DOGE-USD,2024-09-20 16:00:00+00:00,0.10520601272583008,0.10535755008459091,0.10454337298870087,0.1045878529548645,0.0,DOGE-USD
DOGE-USD,2024-09-20 17:00:00+00:00,0.10456596314907074,0.10463890433311462,0.10414799302816391,0.10435224324464798,0.0,DOGE-USD
DOGE-USD,2024-09-20 18:00:00+00:00,0.10435054451227188,0.10459722578525543,0.10403971374034882,0.10459722578525543,0.0,DOGE-USD
DOGE-USD,2024-09-20 19:00:00+00:00,0.10459590703248978,0.10498027503490448,0.10459590703248978,0.10467889159917831,0.0,DOGE-USD
DOGE-USD,2024-09-20 20:00:00+00:00,0.1046757623553276,0.10528483241796494,0.1046757623553276,0.10516727715730667,0.0,DOGE-USD
